GeoFIPS,GeoName,LineCode,Description,2024
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,129.312
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,148.641
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,101.281
40220,"Roanoke, VA (Metropolitan Statistical Area)",1,RPPs: All items,93.618
40220,"Roanoke, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.773
40220,"Roanoke, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,78.531
40220,"Roanoke, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.913
40220,"Roanoke, VA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.612
40340,"Rochester, MN (Metropolitan Statistical Area)",1,RPPs: All items,90.821
40340,"Rochester, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,95.433
40340,"Rochester, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,78.628
40340,"Rochester, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.389
40340,"Rochester, MN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,92.193
40380,"Rochester, NY (Metropolitan Statistical Area)",1,RPPs: All items,97.035
40380,"Rochester, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,99.693
40380,"Rochester, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,87.481
40380,"Rochester, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,133.213
40380,"Rochester, NY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.754
40420,"Rockford, IL (Metropolitan Statistical Area)",1,RPPs: All items,92.154
40420,"Rockford, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,93.643
40420,"Rockford, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,70.076
40420,"Rockford, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.378
40420,"Rockford, IL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.59
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",1,RPPs: All items,88.012
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.621
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,56.103
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.378
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.186
40660,"Rome, GA (Metropolitan Statistical Area)",1,RPPs: All items,90.161
40660,"Rome, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.269
40660,"Rome, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,60.276
40660,"Rome, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,90.721
40660,"Rome, GA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.667
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",1,RPPs: All items,106.67
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,130.23
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,151.29
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
40980,"Saginaw, MI (Metropolitan Statistical Area)",1,RPPs: All items,90.891
40980,"Saginaw, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
40980,"Saginaw, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,63.647
40980,"Saginaw, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,95.849
40980,"Saginaw, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
41060,"St. Cloud, MN (Metropolitan Statistical Area)",1,RPPs: All items,87.632
41060,"St. Cloud, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,95.433
41060,"St. Cloud, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,65.057
41060,"St. Cloud, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.672
41060,"St. Cloud, MN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,92.193
41100,"St. George, UT (Metropolitan Statistical Area)",1,RPPs: All items,97.321
41100,"St. George, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.446
41100,"St. George, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,98.148
41100,"St. George, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,77.69
41100,"St. George, UT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.959
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,86.382
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.18
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,55.359
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.283
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.088
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1,RPPs: All items,95.088
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2,  RPPs: Goods,99.996
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,79.024
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,69.921
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.642
41420,"Salem, OR (Metropolitan Statistical Area)",1,RPPs: All items,103.649
41420,"Salem, OR (Metropolitan Statistical Area)",2,  RPPs: Goods,105.261
41420,"Salem, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,110.333
41420,"Salem, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,104.689
41420,"Salem, OR (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.298
41500,"Salinas, CA (Metropolitan Statistical Area)",1,RPPs: All items,109.042
41500,"Salinas, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
41500,"Salinas, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,145.669
41500,"Salinas, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,154.157
41500,"Salinas, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
41540,"Salisbury, MD (Metropolitan Statistical Area)",1,RPPs: All items,95.617
41540,"Salisbury, MD (Metropolitan Statistical Area)",2,  RPPs: Goods,96.592
41540,"Salisbury, MD (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,87.212
41540,"Salisbury, MD (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,102.801
41540,"Salisbury, MD (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.995
41620,"Salt Lake City-Murray, UT (Metropolitan Statistical Area)",1,RPPs: All items,100.868
41620,"Salt Lake City-Murray, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.446
41620,"Salt Lake City-Murray, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,123.311
41620,"Salt Lake City-Murray, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,79
41620,"Salt Lake City-Murray, UT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.959
41660,"San Angelo, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.453
41660,"San Angelo, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
41660,"San Angelo, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,81.442
41660,"San Angelo, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,81.575
41660,"San Angelo, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1,RPPs: All items,94.716
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,94.575
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,82.169
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1,RPPs: All items,111.887
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,107.963
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,179.267
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,174.247
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.597
41780,"Sandusky, OH (Metropolitan Statistical Area)",1,RPPs: All items,89.281
41780,"Sandusky, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,93.628
41780,"Sandusky, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,59.462
41780,"Sandusky, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,96.703
41780,"Sandusky, OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.939
41860,"San Francisco-Oakland-Fremont, CA (Metropolitan Statistical Area)",1,RPPs: All items,115.613
41860,"San Francisco-Oakland-Fremont, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,108.465
41860,"San Francisco-Oakland-Fremont, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,194.718
41860,"San Francisco-Oakland-Fremont, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,172.585
41860,"San Francisco-Oakland-Fremont, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,106.207
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1,RPPs: All items,110.423
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,211.901
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,156.659
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",1,RPPs: All items,108.596
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,144.362
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,147.823
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",1,RPPs: All items,109.896
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,164.328
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,152.716
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
42140,"Santa Fe, NM (Metropolitan Statistical Area)",1,RPPs: All items,98.767
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2,  RPPs: Goods,96.144
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,107.978
42140,"Santa Fe, NM (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,76.705
42140,"Santa Fe, NM (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.54
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,RPPs: All items,108.798
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,151.394
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,149.807
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",1,RPPs: All items,107.784
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,139.569
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,154.777
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
42340,"Savannah, GA (Metropolitan Statistical Area)",1,RPPs: All items,95.206
42340,"Savannah, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.269
42340,"Savannah, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,86.012
42340,"Savannah, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.603
42340,"Savannah, GA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.667
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",1,RPPs: All items,93.556
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,66.987
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,106.533
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,RPPs: All items,111.133
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,103.972
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,151.314
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,92.814
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,106.835
42680,"Sebastian-Vero Beach-West Vero Corridor, FL (Metropolitan Statistical Area)",1,RPPs: All items,98.308
42680,"Sebastian-Vero Beach-West Vero Corridor, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
42680,"Sebastian-Vero Beach-West Vero Corridor, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,101.635
42680,"Sebastian-Vero Beach-West Vero Corridor, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.265
42680,"Sebastian-Vero Beach-West Vero Corridor, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
42700,"Sebring, FL (Metropolitan Statistical Area)",1,RPPs: All items,92.47
42700,"Sebring, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
42700,"Sebring, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,73.455
42700,"Sebring, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,86.755
42700,"Sebring, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1,RPPs: All items,94.014
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.787
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,80.54
43100,"Sheboygan, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.566
43100,"Sheboygan, WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.411
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",1,RPPs: All items,93.771
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,89.466
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,83.323
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1,RPPs: All items,84.766
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,93.691
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,52.286
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,72.558
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.705
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",1,RPPs: All items,89.243
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.237
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,61.918
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,91.945
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.838
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",1,RPPs: All items,86.454
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,  RPPs: Goods,94.013
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,57.849
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,82.706
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",5,  RPPs: Services: Other,92.749
43620,"Sioux Falls, SD-MN (Metropolitan Statistical Area)",1,RPPs: All items,90.631
43620,"Sioux Falls, SD-MN (Metropolitan Statistical Area)",2,  RPPs: Goods,95.472
43620,"Sioux Falls, SD-MN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,77.605
43620,"Sioux Falls, SD-MN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,80.7
43620,"Sioux Falls, SD-MN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,91.906
43640,"Slidell-Mandeville-Covington, LA (Metropolitan Statistical Area)",1,RPPs: All items,92.726
43640,"Slidell-Mandeville-Covington, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,93.691
43640,"Slidell-Mandeville-Covington, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,85.449
43640,"Slidell-Mandeville-Covington, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,71.65
43640,"Slidell-Mandeville-Covington, LA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.705
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1,RPPs: All items,92.858
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,  RPPs: Goods,94.221
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,74.586
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.733
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.213
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1,RPPs: All items,91.051
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.339
43900,"Spartanburg, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,68.007
43900,"Spartanburg, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.331
43900,"Spartanburg, SC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.284
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,RPPs: All items,100.346
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,97.059
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,91.196
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
44100,"Springfield, IL (Metropolitan Statistical Area)",1,RPPs: All items,92.745
44100,"Springfield, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,93.643
44100,"Springfield, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.616
44100,"Springfield, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,90.406
44100,"Springfield, IL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.59
44140,"Springfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,96.061
44140,"Springfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.015
44140,"Springfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,75.781
44140,"Springfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,154.996
44140,"Springfield, MA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,101.197
44180,"Springfield, MO (Metropolitan Statistical Area)",1,RPPs: All items,88.585
44180,"Springfield, MO (Metropolitan Statistical Area)",2,  RPPs: Goods,94.193
44180,"Springfield, MO (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,65.568
44180,"Springfield, MO (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,85.825
44180,"Springfield, MO (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.026
44220,"Springfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,90.482
44220,"Springfield, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,93.628
44220,"Springfield, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,61.726
44220,"Springfield, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,97.155
44220,"Springfield, OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.939
44300,"State College, PA (Metropolitan Statistical Area)",1,RPPs: All items,96.762
44300,"State College, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
44300,"State College, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,85.688
44300,"State College, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,109.462
44300,"State College, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
44420,"Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)",1,RPPs: All items,91.128
44420,"Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.773
44420,"Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,68.232
44420,"Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.522
44420,"Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.612
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",1,RPPs: All items,105.089
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,115.614
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,158.247
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
44940,"Sumter, SC (Metropolitan Statistical Area)",1,RPPs: All items,88.02
44940,"Sumter, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.339
44940,"Sumter, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,60.833
44940,"Sumter, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.304
44940,"Sumter, SC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.284
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,RPPs: All items,95.742
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,99.693
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,80.656
45060,"Syracuse, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,133.405
45060,"Syracuse, NY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.754
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,RPPs: All items,93.919
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,78.528
45220,"Tallahassee, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.471
45220,"Tallahassee, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,RPPs: All items,100.89
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,95.47
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,125.839
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.525
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.565
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,RPPs: All items,87.797
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.318
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,51.923
45460,"Terre Haute, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,86.564
45460,"Terre Haute, IN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.141
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,RPPs: All items,84.012
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,  RPPs: Goods,93.693
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,49.885
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,79.258
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.895
45780,"Toledo, OH (Metropolitan Statistical Area)",1,RPPs: All items,91.455
45780,"Toledo, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,93.628
45780,"Toledo, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,67.317
45780,"Toledo, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,96.285
45780,"Toledo, OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.939
45820,"Topeka, KS (Metropolitan Statistical Area)",1,RPPs: All items,88.82
45820,"Topeka, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.027
45820,"Topeka, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,64.987
45820,"Topeka, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.942
45820,"Topeka, KS (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.816
45900,"Traverse City, MI (Metropolitan Statistical Area)",1,RPPs: All items,93.372
45900,"Traverse City, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
